CAMIS,DBA,BORO,BUILDING,STREET,ZIPCODE,PHONE,CUISINE DESCRIPTION,INSPECTION DATE,ACTION,VIOLATION CODE,VIOLATION DESCRIPTION,CRITICAL FLAG,SCORE,GRADE,GRADE DATE,RECORD DATE,INSPECTION TYPE
41699780,NEW FIVE STAR RESTAURANT,BRONX,1715,EAST  174 STREET,10472,7183783138,Chinese,9/5/17,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Critical,12,A,9/5/17,10/25/17,Cycle Inspection / Initial Inspection
50009561,HUNG YIP CHINESE RESTAURANT,MANHATTAN,7,W 45TH ST,10036,2127191788,Chinese,6/6/17,Violations were cited in the following area(s).,10E,Accurate thermometer not provided in refrigerated or hot holding equipment.,Not Critical,13,A,6/6/17,10/25/17,Cycle Inspection / Initial Inspection
50005165,SIMON'S BBQ II,BROOKLYN,5224,8TH AVE,11220,7184310788,Chinese,1/17/17,Violations were cited in the following area(s).,09C,Food contact surface not properly maintained.,Not Critical,18,B,1/17/17,10/25/17,Cycle Inspection / Re-inspection
50051919,GUANG HUI RESTAURANT,BRONX,125,DREISER LOOP,10475,9173278186,Chinese,2/11/17,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facilitys food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,6,A,2/11/17,10/25/17,Pre-permit (Operational) / Re-inspection
50050924,GOLDEN LEAF SKY,QUEENS,13617,41ST AVE,11355,7186616655,Chinese,4/10/17,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,20,B,4/10/17,10/25/17,Cycle Inspection / Re-inspection
41608757,Great Wall,BRONX,1476,WHITE PLAINS ROAD,10462,7188288288,Chinese,6/15/17,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,7,A,6/15/17,10/25/17,Cycle Inspection / Initial Inspection
41633967,SUN FUNG CHINESE RESTAURANT,BRONX,2,MARCY PLACE,10452,7182932688,Chinese,5/24/17,Violations were cited in the following area(s).,04H,"Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.",Critical,10,A,5/24/17,10/25/17,Cycle Inspection / Re-inspection
50060784,TING HUA CHINESE RESTAURANT,BROOKLYN,351,SMITH ST,11231,7188526287,Chinese,5/3/17,Violations were cited in the following area(s).,02G,Cold food item held above 41Ã‚Âº F (smoked fish and reduced oxygen packaged foods above 38 Ã‚ÂºF) except during necessary preparation.,Critical,12,A,5/3/17,10/25/17,Pre-permit (Operational) / Re-inspection
50057658,YOUZI SHANGHAI,QUEENS,4128,MAIN ST,11355,7183212663,Chinese,8/21/17,Violations were cited in the following area(s).,10H,Proper sanitization not provided for utensil ware washing operation.,Not Critical,5,A,8/21/17,10/25/17,Cycle Inspection / Initial Inspection
50050777,GREAT WALL CHINESE RESTAURANT,QUEENS,19919,32ND AVE,11358,7183528899,Chinese,9/13/17,Violations were cited in the following area(s).,02H,"Food not cooled by an approved method whereby the internal product temperature is reduced from 140Ã‚Âº F to 70Ã‚Âº F or less within 2 hours, and from 70Ã‚Âº F to 41Ã‚Âº F or less within 4 additional hours.",Critical,13,A,9/13/17,10/25/17,Cycle Inspection / Re-inspection
50064890,TANG GONG ZHU #18,QUEENS,13335,ROOSEVELT AVE,11354,9172852944,Chinese,8/28/17,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,11,A,8/28/17,10/25/17,Pre-permit (Operational) / Re-inspection
50046970,EAST HARBOR SEAFOOD PALACE,BROOKLYN,714,65TH ST,11220,7187650098,Chinese,2/8/17,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,12,A,2/8/17,10/25/17,Cycle Inspection / Re-inspection
50046170,RED HOUSE,MANHATTAN,203,E 14TH ST,10003,2122288288,Chinese,5/5/17,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,27,B,5/5/17,10/25/17,Cycle Inspection / Re-inspection
50006033,BENSON EATING STATION,BROOKLYN,2435,86TH ST,11214,7182668988,Chinese,1/9/17,Violations were cited in the following area(s).,06F,Wiping cloths soiled or not stored in sanitizing solution.,Critical,12,A,1/9/17,10/25/17,Cycle Inspection / Re-inspection
50018449,SPRING FISH VILLAGE,QUEENS,13621,41ST AVE,11355,7189393633,Chinese,10/17/17,Violations were cited in the following area(s).,06A,Personal cleanliness inadequate. Outer garment soiled with possible contaminant.  Effective hair restraint not worn in an area where food is prepared.,Critical,23,Z,10/17/17,10/25/17,Cycle Inspection / Re-inspection
41656010,PACIFICANA REST,BROOKLYN,813,55 STREET,11220,7188712880,Chinese,1/28/17,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,12,A,1/28/17,10/25/17,Cycle Inspection / Re-inspection
41605848,MING'S GREAT WALL KITCHEN,BRONX,2049,WILLIAMSBRIDGE ROAD,10461,7188282225,Chinese,5/17/17,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,7,A,5/17/17,10/25/17,Cycle Inspection / Re-inspection
50005165,SIMON'S BBQ II,BROOKLYN,5224,8TH AVE,11220,7184310788,Chinese,1/17/17,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,18,B,1/17/17,10/25/17,Cycle Inspection / Re-inspection
50045303,GRAND PANDA RESTAURANT,BROOKLYN,10403,GLENWOOD RD,11236,7182578063,Chinese,5/4/17,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,10,A,5/4/17,10/25/17,Cycle Inspection / Re-inspection
41553234,HOP BO PALACE,QUEENS,10119,QUEENS BOULEVARD,11375,7189978000,Chinese,2/13/17,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,8,A,2/13/17,10/25/17,Cycle Inspection / Initial Inspection
50008013,YSEB KOREAN CHINESE RESTAURANT,QUEENS,150-05,NORTHERN BLVD,11354,7183530077,Chinese,7/10/17,Violations were cited in the following area(s).,06A,Personal cleanliness inadequate. Outer garment soiled with possible contaminant.  Effective hair restraint not worn in an area where food is prepared.,Critical,7,A,7/10/17,10/25/17,Cycle Inspection / Initial Inspection
50046665,CHEF 28 LOUNGE,MANHATTAN,28,HENRY ST,10002,2122191788,Chinese,2/1/17,Violations were cited in the following area(s).,02B,Hot food item not held at or above 140Ã‚Âº F.,Critical,19,B,2/1/17,10/25/17,Pre-permit (Operational) / Re-inspection
41711510,BEST WOK FLATBUSH,BROOKLYN,1820,FLATBUSH AVENUE,11210,7182537068,Chinese,4/5/17,Violations were cited in the following area(s).,09C,Food contact surface not properly maintained.,Not Critical,7,A,4/5/17,10/25/17,Cycle Inspection / Initial Inspection
41454471,ASIAN JEWELS SEAFOOD RESTAURANT,QUEENS,133-30,39 AVENUE,11354,7183598600,Chinese,3/22/17,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,23,B,3/22/17,10/25/17,Cycle Inspection / Re-inspection
50017060,WONTON NOODLE GARDEN,MANHATTAN,56,MOTT ST,10013,2129664033,Chinese,8/9/17,Violations were cited in the following area(s).,04C,Food worker does not use proper utensil to eliminate bare hand contact with food that will not receive adequate additional heat treatment.,Critical,26,B,8/9/17,10/25/17,Cycle Inspection / Re-inspection
50004520,NEW PEKING GARDEN,QUEENS,8907,139TH ST,11435,7182978557,Chinese,2/16/17,Violations were cited in the following area(s).,09B,Thawing procedures improper.,Not Critical,11,A,2/16/17,10/25/17,Cycle Inspection / Re-inspection
50057901,GINGER ROOT,MANHATTAN,1164,1ST AVE,10065,2127513316,Chinese,3/2/17,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,10,A,3/2/17,10/25/17,Pre-permit (Operational) / Re-inspection
50006033,BENSON EATING STATION,BROOKLYN,2435,86TH ST,11214,7182668988,Chinese,1/9/17,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,12,A,1/9/17,10/25/17,Cycle Inspection / Re-inspection
50001691,GOOD TASTE KITCHEN,QUEENS,90-40,160 STREET,11432,7187392232,Chinese,7/14/17,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,9,A,7/14/17,10/25/17,Cycle Inspection / Initial Inspection
50005269,NO. 1 CHINESE RESTAURANT,BROOKLYN,661,NOSTRAND AVE,11216,7186048300,Chinese,2/21/17,Violations were cited in the following area(s).,06E,"Sanitized equipment or utensil, including in-use food dispensing utensil, improperly used or stored.",Critical,11,A,2/21/17,10/25/17,Cycle Inspection / Initial Inspection
50033209,NICE CHINA TOWN,BROOKLYN,1411,FOSTER AVE,11230,3477258388,Chinese,10/12/17,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Critical,26,Z,10/12/17,10/25/17,Cycle Inspection / Re-inspection
50000171,CROWN PALACE,STATEN ISLAND,1267,FOREST AVE,10302,7188767888,Chinese,10/13/17,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Critical,54,Z,10/13/17,10/25/17,Cycle Inspection / Re-inspection
50002262,SOUTHEAST BAKERY,BROOKLYN,6821,FORT HAMILTON PARKWAY,11219,7186801188,Chinese,1/10/17,Violations were cited in the following area(s).,04M,Live roaches present in facility's food and/or non-food areas.,Critical,12,A,1/10/17,10/25/17,Cycle Inspection / Re-inspection
41505345,KING WOK CHINESE RESTAURANT,BRONX,63,EAST KINGSBRIDGE ROAD,10468,7183296121,Chinese,4/20/17,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,2,A,4/20/17,10/25/17,Cycle Inspection / Initial Inspection
50000040,D & Y RESTAURANT,BROOKLYN,5616,7TH AVE,11220,7184928808,Chinese,10/11/17,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,26,Z,10/11/17,10/25/17,Cycle Inspection / Re-inspection
50015200,XIN YA RESTAURANT,BRONX,898,HUNTS POINT AVE,10474,7183282580,Chinese,1/18/17,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,9,A,1/18/17,10/25/17,Cycle Inspection / Re-inspection
50012107,GOOD HOPE RESTAURANT,QUEENS,121-15,LIBERTY AVE,11419,7188480225,Chinese,8/22/17,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,8,A,8/22/17,10/25/17,Cycle Inspection / Initial Inspection
50050178,ICOOK,QUEENS,8117,BROADWAY,11373,9295220889,Chinese,8/31/17,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,27,B,8/31/17,10/25/17,Cycle Inspection / Re-inspection
50038477,LONG SPRING GARDEN,QUEENS,6205,ROOSEVELT AVE,11377,7185077710,Chinese,2/17/17,Violations were cited in the following area(s).,08C,Pesticide use not in accordance with label or applicable laws. Prohibited chemical used/stored. Open bait station used.,Not Critical,7,A,2/17/17,10/25/17,Cycle Inspection / Re-inspection
50045694,NEW WAH LUNG KITCHEN,QUEENS,2111,21ST AVE,11105,7182780390,Chinese,6/1/17,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Critical,13,A,6/1/17,10/25/17,Cycle Inspection / Re-inspection
50042084,FIVE LOAVES AND TWO FISHES,QUEENS,8272,BROADWAY,11373,7188995185,Chinese,3/20/17,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,25,B,3/20/17,10/25/17,Cycle Inspection / Re-inspection
50000884,PIC UP STIX,MANHATTAN,1372,LEXINGTON AVE,10128,2128607600,Chinese,5/3/17,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,12,A,5/3/17,10/25/17,Cycle Inspection / Re-inspection
50002576,GOOD TASTE 88,BROOKLYN,773,52ND STREET,11220,7188538861,Chinese,5/4/17,Violations were cited in the following area(s).,10H,Proper sanitization not provided for utensil ware washing operation.,Not Critical,4,A,5/4/17,10/25/17,Cycle Inspection / Re-inspection
41435190,MELODY KARAOKE,QUEENS,4302,MAIN STREET,11355,9176817631,Chinese,2/28/17,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,9,A,2/28/17,10/25/17,Cycle Inspection / Initial Inspection
50002387,ISLAND KITCHEN CHINESE RESTAURANT,STATEN ISLAND,462,NOME AVENUE,10314,7183708500,Chinese,7/26/17,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,7,A,7/26/17,10/25/17,Cycle Inspection / Initial Inspection
50035463,LUO ZHUANG YUAN,QUEENS,13335,ROOSEVELT AVE,11354,6464581101,Chinese,5/1/17,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,20,B,5/1/17,10/25/17,Cycle Inspection / Re-inspection
41217194,LIBERTY RESTAURANT,QUEENS,12916,LIBERTY AVENUE,11419,7183234285,Chinese,4/26/17,Violations were cited in the following area(s).,02H,"Food not cooled by an approved method whereby the internal product temperature is reduced from 140Ã‚Âº F to 70Ã‚Âº F or less within 2 hours, and from 70Ã‚Âº F to 41Ã‚Âº F or less within 4 additional hours.",Critical,12,A,4/26/17,10/25/17,Cycle Inspection / Re-inspection
41585763,NEW FLYING DRAGON,BRONX,1183,MORRISON AVE,10472,7189912688,Chinese,5/31/17,Violations were cited in the following area(s).,06F,Wiping cloths soiled or not stored in sanitizing solution.,Critical,11,A,5/31/17,10/25/17,Cycle Inspection / Initial Inspection
50067280,LUCKY RESTAURANT,QUEENS,4521,PARSONS BLVD,11355,3478825962,Chinese,9/28/17,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,10,A,9/28/17,10/25/17,Pre-permit (Operational) / Re-inspection
41220085,MAGIC WOK,QUEENS,1145,BEACH CHANNEL DRIVE,11691,7183273570,Chinese,4/20/17,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,12,A,4/20/17,10/25/17,Cycle Inspection / Initial Inspection
41649164,DONG KING,BRONX,80,WEST  165 STREET,10452,7185388253,Chinese,2/6/17,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,12,A,2/6/17,10/25/17,Cycle Inspection / Re-inspection
50000095,NEW JING HUI RESTAURANT,MANHATTAN,255,W. 148TH ST,10039,2122838118,Chinese,7/20/17,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,8,A,7/20/17,10/25/17,Cycle Inspection / Initial Inspection
50007456,PEKING OISHI,BROOKLYN,315,UTICA AVE,11213,9178938811,Chinese,7/17/17,Establishment re-opened by DOHMH,06E,"Sanitized equipment or utensil, including in-use food dispensing utensil, improperly used or stored.",Critical,9,P,7/17/17,10/25/17,Cycle Inspection / Reopening Inspection
41471474,NEW HONG KONG RESTAURANT I,BRONX,1838,EAST TREMONT AVENUE,10460,7182396998,Chinese,4/11/17,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,11,A,4/11/17,10/25/17,Cycle Inspection / Initial Inspection
50003970,SING LOON ZHENG KITCHEN,BRONX,3606,WHITE PLAINS RD,10467,7185471473,Chinese,8/1/17,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,8,A,8/1/17,10/25/17,Cycle Inspection / Initial Inspection
41319055,GRAND SICHUAN EASTERN,MANHATTAN,1049,2 AVENUE,10022,2123555855,Chinese,3/28/17,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,13,A,3/28/17,10/25/17,Cycle Inspection / Re-inspection
50040128,LION PAVILION HOT POT,QUEENS,13676,39TH AVE,11354,9172852942,Chinese,6/29/17,Violations were cited in the following area(s).,08C,Pesticide use not in accordance with label or applicable laws. Prohibited chemical used/stored. Open bait station used.,Not Critical,40,C,6/29/17,10/25/17,Cycle Inspection / Re-inspection
50033403,GUIZHOU MIAOJIA NOODLES,QUEENS,13655,ROOSEVELT AVE,11354,9178187717,Chinese,6/28/17,Violations were cited in the following area(s).,02G,Cold food item held above 41Ã‚Âº F (smoked fish and reduced oxygen packaged foods above 38 Ã‚ÂºF) except during necessary preparation.,Critical,22,B,6/28/17,10/25/17,Cycle Inspection / Re-inspection
50043775,WING HING EXPRESS CHINESE FOOD,BROOKLYN,312,ROGERS AVE,11225,7189535152,Chinese,8/14/17,Violations were cited in the following area(s).,09B,Thawing procedures improper.,Not Critical,8,A,8/14/17,10/25/17,Cycle Inspection / Initial Inspection
50057692,ATO,MANHATTAN,28,GRAND ST,10013,6468389392,Chinese,6/30/17,Violations were cited in the following area(s).,02B,Hot food item not held at or above 140Ã‚Âº F.,Critical,19,B,6/30/17,10/25/17,Pre-permit (Operational) / Re-inspection
50057424,WLJ CAFE,QUEENS,7700,QUEENS BLVD,11373,7188039088,Chinese,10/10/17,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,34,Z,10/10/17,10/25/17,Cycle Inspection / Re-inspection
50059891,LEE PANDA,QUEENS,6063,FRESH POND RD,11378,7184176164,Chinese,3/30/17,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,12,A,3/30/17,10/25/17,Pre-permit (Operational) / Re-inspection
41721691,168 HI TEA,QUEENS,16711,UNION TURNPIKE,11366,7183801369,Chinese,4/25/17,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,11,A,4/25/17,10/25/17,Cycle Inspection / Initial Inspection
41704391,NEW MANDARIN COURT,MANHATTAN,61,MOTT STREET,10013,2126083838,Chinese,9/15/17,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,30,C,9/15/17,10/25/17,Cycle Inspection / Re-inspection
50014974,LUCKY EIGHT RESTAURANT,BROOKLYN,5204,8TH AVE,11220,7188518862,Chinese,4/21/17,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,10,A,4/21/17,10/25/17,Cycle Inspection / Initial Inspection
50049780,SPRING BAKERY,BROOKLYN,1412,AVENUE U,11229,7189982028,Chinese,4/12/17,Violations were cited in the following area(s).,04M,Live roaches present in facility's food and/or non-food areas.,Critical,21,B,4/12/17,10/25/17,Cycle Inspection / Re-inspection
50010777,CHINA WOK,BROOKLYN,1035,E 92ND ST,11236,7182575888,Chinese,1/4/17,Violations were cited in the following area(s).,06E,"Sanitized equipment or utensil, including in-use food dispensing utensil, improperly used or stored.",Critical,9,A,1/4/17,10/25/17,Cycle Inspection / Re-inspection
50009089,NEW DRAGON RESTAURANT,BROOKLYN,47,N OXFORD ST,11205,7188340881,Chinese,5/30/17,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,3,A,5/30/17,10/25/17,Cycle Inspection / Initial Inspection
50016010,M & J ASIAN RESTAURANT,MANHATTAN,600,E 14TH ST,10009,2125336888,Chinese,7/12/17,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,12,A,7/12/17,10/25/17,Cycle Inspection / Re-inspection
41382542,NEW PEKING KITCHEN,QUEENS,7715,37 AVENUE,11372,7184269789,Chinese,5/9/17,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Critical,12,A,5/9/17,10/25/17,Cycle Inspection / Initial Inspection
40762853,GREAT N.Y. NOODLETOWN,MANHATTAN,28,BOWERY,10013,2123490923,Chinese,8/9/17,Violations were cited in the following area(s).,04M,Live roaches present in facility's food and/or non-food areas.,Critical,25,B,8/9/17,10/25/17,Cycle Inspection / Re-inspection
50008356,NEW HAPPY WOK,MANHATTAN,158,DELANCEY ST,10002,2123889800,Chinese,3/15/17,Violations were cited in the following area(s).,06A,Personal cleanliness inadequate. Outer garment soiled with possible contaminant.  Effective hair restraint not worn in an area where food is prepared.,Critical,11,A,3/15/17,10/25/17,Cycle Inspection / Initial Inspection
41424031,JING FU HOUSE,QUEENS,9549,ROOSEVELT AVENUE,11372,7186728888,Chinese,8/16/17,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,9,A,8/16/17,10/25/17,Cycle Inspection / Initial Inspection
50067647,WONTON NOODLE GARDEN,BROOKLYN,1946,86TH ST,11214,7187221388,Chinese,9/13/17,Violations were cited in the following area(s).,02B,Hot food item not held at or above 140Ã‚Âº F.,Critical,13,A,9/13/17,10/25/17,Pre-permit (Operational) / Initial Inspection
50057141,THE WEI,BROOKLYN,30,DEKALB AVE,11201,7182608888,Chinese,2/2/17,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,9,A,2/2/17,10/25/17,Pre-permit (Operational) / Re-inspection
50016289,FORTUNE COOKIES,BROOKLYN,611,MANHATTAN AVE,11222,7183897103,Chinese,4/4/17,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Critical,27,Z,4/4/17,10/25/17,Cycle Inspection / Re-inspection
50039403,CHANGLE CUISINE,QUEENS,4142A,MAIN ST,11355,9293008988,Chinese,6/6/17,Violations were cited in the following area(s).,02G,Cold food item held above 41Ã‚Âº F (smoked fish and reduced oxygen packaged foods above 38 Ã‚ÂºF) except during necessary preparation.,Critical,12,A,6/6/17,10/25/17,Cycle Inspection / Re-inspection
50065694,YUAN MENG GOURMET,BROOKLYN,4508,8TH AVE,11220,7186866066,Chinese,8/30/17,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,10,A,8/30/17,10/25/17,Pre-permit (Operational) / Re-inspection
50058252,SING FEI RESTAURANT,BRONX,263,E GUN HILL RD,10467,7187986677,Chinese,10/4/17,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,9,A,10/4/17,10/25/17,Cycle Inspection / Re-inspection
50035603,AUTHENTIC SZECHUAN,BROOKLYN,384,5TH AVE,11215,7187882299,Chinese,3/30/17,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,8,A,3/30/17,10/25/17,Cycle Inspection / Re-inspection
50018662,AUGUST GATHERINGS,MANHATTAN,266,CANAL ST,10013,2122741535,Chinese,8/10/17,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,37,C,8/10/17,10/25/17,Cycle Inspection / Re-inspection
41553479,XO RESTAURANT,MANHATTAN,148,HESTER STREET,10013,2129658645,Chinese,3/28/17,Violations were cited in the following area(s).,10I,"Single service item reused, improperly stored, dispensed; not used when required.",Not Critical,21,B,3/28/17,10/25/17,Cycle Inspection / Re-inspection
50000969,LUNG SING,QUEENS,103-07,NORTHERN BLVD,11368,7184572869,Chinese,4/27/17,Violations were cited in the following area(s).,04M,Live roaches present in facility's food and/or non-food areas.,Critical,10,A,4/27/17,10/25/17,Cycle Inspection / Initial Inspection
41657465,NAN BEI HO,QUEENS,21222,48 AVENUE,11364,7183571838,Chinese,3/2/17,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,7,A,3/2/17,10/25/17,Cycle Inspection / Initial Inspection
50002451,YUMMY KITCHEN/CHEUNG WONG KITCHEN,MANHATTAN,38,ALLEN STREET,10002,2123432373,Chinese,1/25/17,Violations were cited in the following area(s).,06F,Wiping cloths soiled or not stored in sanitizing solution.,Critical,13,A,1/25/17,10/25/17,Cycle Inspection / Initial Inspection
50051839,E NOODLE,BROOKLYN,8619,5TH AVE,11209,7182383303,Chinese,3/15/17,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,13,A,3/15/17,10/25/17,Cycle Inspection / Initial Inspection
50065694,YUAN MENG GOURMET,BROOKLYN,4508,8TH AVE,11220,7186866066,Chinese,8/30/17,Violations were cited in the following area(s).,06F,Wiping cloths soiled or not stored in sanitizing solution.,Critical,10,A,8/30/17,10/25/17,Pre-permit (Operational) / Re-inspection
50059260,XING WANG RESTAURANT,BROOKLYN,914,BROADWAY,11206,7189190388,Chinese,2/27/17,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,12,A,2/27/17,10/25/17,Pre-permit (Operational) / Initial Inspection
41222434,OLLIES 42ND,MANHATTAN,411,WEST   42 STREET,10036,2128686588,Chinese,6/8/17,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,13,A,6/8/17,10/25/17,Cycle Inspection / Initial Inspection
